text,sentiment
RT @KreuzAcht: Niedersächische Spitzenkandidatin zur Landtagswahl ist aus der #AfD-Fraktion Göttingen ausgeschlossen worden!,negative
#NoAfD,negative
Frauke #Petry verlässt die #AfD #Fraktion - #Bundespressekonferenz #btw17 - 1507054682 https://t.co/SITItFYtS1,neutral
"RT @DieterBrehms: Albrecht #Glaser, #AfD, hat völlig recht! Der #Islam ist natürlich keine ""#Religion"", sondern eine politische brand… ",negative
RT @66Freedom66: #SPD -Ratsfrau bedroht #AfD -Mitglied mit dem Verlust der wirtschaftlichen Existenz!,negative
#Europa #Merkel #Asyl ,negative
RT @krippmarie: Verbreitet der #Focus „bewusste und gezielte Falschmeldung“ um die #AfD zu spalten? https://t.co/nz4tL9RuTM via… ,negative
"RT @PauleHasi13: @faz_donalphonso Andrew Torba, der CEO von Gab, hat vor 21 h geschrieben:",negative
Merkel can kiss my ass.,negative
https://t.co/3rQFi1V…,negative
Ich ändere meine Persönlichkeit.: https://t.co/HVRSMczLdo,negative
Alles nur für Martin Schulz. Was für eine tragische Geschichte!,neutral
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
RT @Dana_Guth_AfD: Bitte helfen Sie unserer @AlternativeNds im Wahlkampf zur #LtwNds mit einer Spende!,neutral
#BesserFuerNiedersachsen: #AfD… ,negative
"es Frauen verschiedener Nationalitäten, welche Frauen sind denn ""#unsereFrauen""? Erkläre einem das doch mal wer! #noafd #afd #stopabuse",negative
Reform der #Eurozone braucht Fairness und Demokratie! Unterzeichnet Aufruf. https://t.co/0cmT6xyoCg,neutral
Nicht nur der Focus - die angeblichen Demokraten haben die Demokratie längst abgeschafft. Über was die reden wissen… https://t.co/BXeviWB0fj,negative
"@christianbangel in @zeitonline über #Zittau, den OBM Thomas Zenker, #CDU und Michael @kretsc'hmer sowie die #AfD: https://t.co/trWYu3lRgl",negative
"RT @LisaHenegauwen: Openbaar, op straat in #Bonn #Duitsland",negative
En gewoon op Merkel blijven stemmen,negative
"RT @drbrandner: Jetzt wissen wir endlich, warum ein Bild Katharinas der Großen auf Frau Merkels Schreibtisch steht: Potemkin. https://t.co/…",negative
RT @Joyceeee77: German MEP tells May to 'sack Boris' to get breakthrough in Brexit talks GET STUFFED MERKEL https://t.co/5iF3aCMrLl via @Hu…,negative
#AFD,negative
Danke Gauland... https://t.co/oIySkpP7Zp,positive
The Economist | Europe’s new order https://t.co/5FDHcp4x7O via @TheEconomist,neutral
"RT @lawyerberlin: Ich bin Westdeutscher, habe einen tollen Beruf und es geht mir persönlich sehr gut. Depressionen habe ich auch nich… ",positive
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
"RT @Nonzi83: #blob poi però la Merkel e tutti gli altri vogliono da noi austerity, e loro chiudono i confini  INFAMI",negative
RT @Wurfschuh: AfD wählen ist unverzeihlich. Eine Bundestagswahl ist keine Kirmes. NAZIS wählt man nicht aus Protest.,negative
"RT @justthore: Liebe #AfD Wähler. Nach #LasVegas solltet ihr wissen, dass eure Lieblingspartei mehr Waffen in die Hände von Privat… ",negative
RT @KeineAFD2017: #Gauland will 2021 Bundeskanzler werden!ich finde du sollst lieber das „Altersheim“ schon mal buchen! Nimm den Rest… ,negative
RT @Artaxerxessa: #Auslandspresse lesen! Das Ausmaß der Zerrüttung unserer Demokratie wird in der Schweiz analysiert &amp; beschrieben: https:/…,neutral
Gruselig! https://t.co/XFEpRgukjs,negative
"RT @KrahMax: #Jamaica bringt die #AfD über 20%, denn dann wird die völlige Profillosigkeit der #CDU offenbar. https://t.co/HoquVjI86U",neutral
"@MerkelNo Na klar, und der Rest ist quasi über Nacht zum Hochbegabten geworden. :-)",negative
#afd,negative
#HornvomHimmel,negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
"RT @Dieter_Stein: AfD und FDP legen erneut zu, Union und SPD verlieren weiter... https://t.co/MBHwPt7xF2",negative
@JacquesMyard Préférable de soutenir un Wauquiez inventant un article du figaro et se fait remettre a ca place par… https://t.co/FWSmBhh4M8,positive
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
"Germania, Putin: Congratulazioni al Presidente tedesco Steinmeier e al cancelliere Merkel per giorno unità tedesca https://t.co/OkDhgTL2e4",negative
"RT @beton_finger: Merkel aus der Tonne. Ich will dem Redepult Designer nix unterstellen. Aber hey, gut gemacht. https://t.co/K2fWbJecVK",positive
RT @Frank_Pasemann: Unfassbar! Solche Menschen lässt die #Merkelregierung zu tausenden  nach Deutschland. Sie sind Gäste und bedrohen D… ,negative
"@NoExtreme87 @akerstan @AndyGER @sandmango2005 Willst du mir vorschreiben, was ich zu posten habe?",negative
Ich sehe von dir… https://t.co/LPO5RbIP4w,negative
RT @Jonas_Hermann: An diesem Interview mit dem Störenfried vom Dienst a. k. a. Thilo Sarrazin kommt man nicht vorbei.… ,negative
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
"RT @sonneundmond1: @SvenIsHell @Tigerelch Hallo #AfD,",neutral
wickelt euch die Gebote um den Finger und steckt sie ganz ganz ganz tief in eure… ,negative
@hessenschauDE Kriegt denn Frau Merkel gar nichts auf die Reihe ? Geld spielt vermutlich nur bei Renten eine Rolle.… https://t.co/5iwTLIrJfe,negative
@welt ja Merkel schafft das ?? Herzlich Willkommen ? in verlogener Asylpolitik ??,negative
RT @AMike4761: Psychiatrist Warns of ‘Time Bomb’ in #MERKEL ‘S Germany: ‘Today’s Migrants Are Not Integrable  #fo2eu  https://t.co/bjvRFr5A…,positive
RT @gruenderszene: Andrea #Nahles erklärt „digitalen Kapitalismus“ zum Feind – und verpasst die Zukunft. Ein Kommentar. #spd #BTW17… ,negative
"Germania, Putin: Congratulazioni al Presidente tedesco Frank-Walter Steinmeier e al cancelliere Angela Merkel per il…https://t.co/jpoauscTuW",negative
@KevciosPolitics @marschacht70 die masken werden fallen step by step.....danke #Afd wähler.....danke!!,negative
RT @Synelly: Er haßt die Deutschen &amp; ihre Kultur und arbeitet an der Beseitigung beider. ,negative
Es ist ethnischer Haß. ,negative
Ihr sollt weg.… ,negative
"RT @KrahMax: #Jamaica bringt die #AfD über 20%, denn dann wird die völlige Profillosigkeit der #CDU offenbar. https://t.co/HoquVjI86U",neutral
@lawyerberlin @RitaKratzert @DoraBromberger Mitleid Markus. Mit Menschen wie Ihnen und Dora hab ich nur Mitleid. Wi… https://t.co/u4S2GFp2ih,positive
RT @drpeternagel: Waffennarren #LasVegas https://t.co/VWy53M4M7v,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
RT @Frank_Pasemann: Unfassbar! Solche Menschen lässt die #Merkelregierung zu tausenden  nach Deutschland. Sie sind Gäste und bedrohen D… ,negative
RT @SteinbachErika: Peinliche Überheblichkeit.,negative
Ehem.DDR-Bürger haben Gespür für die Gefährdung der Demokratie durch die Bundesregierung htt…,negative
RT @AMike4761: Psychiatrist Warns of ‘Time Bomb’ in #MERKEL ‘S Germany: ‘Today’s Migrants Are Not Integrable  #fo2eu  https://t.co/bjvRFr5A…,positive
RT @Frank_Pasemann: Unfassbar! Solche Menschen lässt die #Merkelregierung zu tausenden  nach Deutschland. Sie sind Gäste und bedrohen D… ,negative
"RT @AfD_Bayern: ""Die „Flüchtlingskanzlerin“ Angela Merkel hat Deutschland und Europa gespalten"" Aber nicht zwischen Ost und West, s… ",negative
"Eine jubelnde und fähnchenschwenkende Menge, darf Angela Merkel zu den Einheitsfeiern in  Mainz begrüßen https://t.co/zqyOU2mm1U",negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
@Fub_Fub Ja waar!maar wat je ook moet vermelden ook wij!hebben Merkel!! als MP Rutte is gewoon zo'n pop aan touwtje… https://t.co/SwFq5JorM6,negative
RT @BMFSFJ: Heute ist Tag der Deutschen Einheit. Aber Du kannst jeden Tag Demokratie leben! Ideen dafür findest Du auf… ,negative
RT @MalteKaufmann: What goes up - must come down.  ,neutral
Inzw. sind alle #AfD-Plakate wieder unten. Einen Teil haben wie erst einmal eingel… ,negative
"In his #GermanUnityDay , President Steinmeier, calls for unity, not division after the rise of the #AfD ",neutral
#innFahr https://t.co/UdFzKussCo,negative
"RT @lawyerberlin: Ich bin Westdeutscher, habe einen tollen Beruf und es geht mir persönlich sehr gut. Depressionen habe ich auch nich… ",positive
RT @DoraBromberger: Israelische Verhältnisse bei der #Einheitsfeier in #Mainz:,negative
"7.400 Polizisten, Betonpoller, Videoüberwachung, Fenster… ",negative
"RT @dushanwegner: Die Regierung ignoriert das einfache Volk und castet sich lieber ein neues. Wenn das nicht nach ""in letzten Zügen""… ",negative
petry wird zur berichterstatung herangezogen.und ein nullpart zugeteilt https://t.co/vTGynE1QSu,neutral
"RT @IBDeutschland: Zum #TagderDeutschenEinheit: Lasst uns die Spaltung, die #Merkel in unser Land gebracht hat, gemeinsam überwinden! https…",positive
"RT @freivonReue: Komisch, irgendwie habe ich nicht mehr das Gefühl dass das Deutschland ist https://t.co/QYcl1qWVAd",positive
"RT @DoraBromberger: Hülya Iri, Integrationsmanagerin von #Hannover und #SPD Ratsfrau droht: ",neutral
„Wenn Sie weiterhin mit der #AfD zusammena… ,neutral
RT @Joyceeee77: German MEP tells May to 'sack Boris' to get breakthrough in Brexit talks GET STUFFED MERKEL https://t.co/5iF3aCMrLl via @Hu…,negative
"@MerkelMussWeg0 @Adipland12 @heutejournal diese Witzfigur #Juncker den kein Mensch gewählt hat,ist neben #Merkel de… https://t.co/dSbuvcR7vh",negative
"'Sack Boris', Merkel's EU ally urges May | Article [AMP] | Reuters https://t.co/DaDqj35wPV",negative
"27 years after unification, many Germans still feel divide https://t.co/0mWTPo3Mt0",negative
RT @blitzinbichon: @AmericanHotLips @thebradfordfile @realDonaldTrump Unibelievable evil!  Exactly.......Thanks Merkel!,negative
"RT @KrahMax: #Jamaica bringt die #AfD über 20%, denn dann wird die völlige Profillosigkeit der #CDU offenbar. https://t.co/HoquVjI86U",neutral
"RT @MalteKaufmann: Spalterischer Bundespräsident spricht von ""neuen Mauern"", die er durch verantwortungslose Politik mit aufgebaut hat.",negative
"RT @DoraBromberger: Laut #Steinmeier sind ""andere Mauern entstanden"". Zum Beispiel diese in #Mainz, die ihn und #Merkel bei der… ",negative
"RT @dushanwegner: Entgegen der falschen Annahmen gewisser Wahberliner bedeutet ""Demokratie"" _nicht_ ""so viel demokratisches Decorum wie min…",negative
Who the hell does Merkel think she is sooner we are out the better she must be very worried about Boris https://t.co/oJTtA5NX3k,positive
RT @Juergen_Fritz: @IngoFunke Gilt auch für CSU: Aufruf an alle CDU-Mitglieder: Treten Sie aus dem Merkel-Vasallen-Verein aus! https://t.co…,negative
RT @JoeyGerlach: Für wie blöd hält der uns?,negative
#afd https://t.co/MZnDXS0V6u,negative
And Trumpers throw a fit when we say Merkel is a better leader. https://t.co/awtkEsilss,positive
@otto5699 @KrahMax Wollen Sie sich von Deutschland scheiden lassen oder von Frau Merkel?,positive
"RT @LibertinKeule: Ein Bundespräsident, der im Hinterzimmer von Funktionären ausgeklüngelt und von einer zur Farce degenerierten Abnic… ",negative
"RT @HarrySchloemer: @DoraBromberger Was diese ehrenwerte Familie , alias DEMOKRATEN, unter der Regie von Donna Angela abzieht, erinnert an…",negative
RT @MFeldenkirchen: Mannomannomann,neutral
Ein paar Sätze zur Rezeption meiner Titelgeschichte über den Wahlkampf von Martin Schulz. ,neutral
Ganz... htt…,negative
Glyphosat: Sorgt Merkel für deutsches Nein bei EU-Kommission?,negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
"RT @lawyerberlin: Ich bin Westdeutscher, habe einen tollen Beruf und es geht mir persönlich sehr gut. Depressionen habe ich auch nich… ",positive
"RT @bine1007: Haben die nicht mehr Jubelklatscher gefunden oder ist die Staatskasse pleite,Prämien dafür auszuspucken ",negative
Hatten wir… ,negative
Dieser Bundespräsident wird in die Geschichte eingehen.Schon am Tag seiner Antrittsrede spaltet der Unparteiische… https://t.co/uSXA3aObJF,negative
"RT @WMuhsal: Ich bin zwar „im Westen“ geboren und aufgewachsen, aber seit 2005 in Thüringen beheimatet. Weiterlesen:… ",neutral
@MalteKaufmann @AfD_HD immerhin gab es noch Plakate zum abhängen....,negative
"nicht alle wurden von ""Demokraten"" zerstört...",negative
"RT @AndyGER: #AfD #Kellernazis hetzen neuerdings mit ""5 Geboten"", die rassistischer und diskriminierender kaum sein können. Kein… ",negative
RT @Jonas_Hermann: An diesem Interview mit dem Störenfried vom Dienst a. k. a. Thilo Sarrazin kommt man nicht vorbei.… ,negative
"RT @FranzAndes45: Das was sie mit dem Islam ,der zu Merkel gehört,den Deutschen getan haben ,ist ein unverzeiliches Schwerstverbreche… ",negative
Der hat eine Macke! ,negative
Wenn in der #AfD Parteigenossen über ihre Parteigenossen reden ...,negative
#Hampel https://t.co/Fwi0OlYqfq,negative
"RT @MalteKaufmann: Spalterischer Bundespräsident spricht von ""neuen Mauern"", die er durch verantwortungslose Politik mit aufgebaut hat.",negative
Ob es die Wähler der AFD mitbekommen? #noafd https://t.co/xW0M1WBCES,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
"RT @stefanolix: Woher kommen die 5,9 Millionen Wählerinnen und Wähler der AfD? Die Antwort wird manchen überraschen. Datenquelle:… ",neutral
RT @66Freedom66: Wieder ein Toter mehr durch ein #Flüchtling ! 30 Jähriger DE starb Freitag aus #Wittenberg !,negative
#CDU #SPD #Grüne #AfD… ,negative
RT @afdkinzigtal: Düsseldorf: Südländer feiern Merkel-Land in dem sie gut und gerne leben https://t.co/2sZpfYpZ2W,positive
"RT @pantoffelpunk: Dafür, dass jeder Durchgeknallte auch in Deutschland wahllos in die Menge ballern und in Schulen Amok laufen kann!… ",negative
"RT @AfD_OF_Land: Hat @ZDFheute uns damals auch mit erhobenem Zeigefinger gewarnt, als Claudia Roth (""Deutschland du mieses Stück Sch… ",negative
@info -  Sekutu Merkel kepada May: Pecat Boris,negative
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
"RT @LibertinKeule: Ein Bundespräsident, der im Hinterzimmer von Funktionären ausgeklüngelt und von einer zur Farce degenerierten Abnic… ",negative
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
RT @JoanaCotar: Sollte ein #Bundespräsident nicht für alle Deutschen da sein? Erst recht am Tag der Deutschen Einheit? Beschämend! ,negative
RT @KevciosPolitics: #AFD kann sich #Höcke als Vorstand vorstellen.,negative
"In welchem Jahr leben wir, dass sowas überhaupt vorstellbar ist?",negative
"RT @KreuzAcht: Frau @Beatrix_vStorch , werden Sie Ihr Europaparlamentsmandat jetzt niederlegen?",negative
"Und falls ja, wer wird für die #AfD nachrüc…",neutral
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
"RT @MalteKaufmann: #Demokratie aber bitte nur so lange, wie es die Mehrheit der etablierten Kartell-Parteien zulässt. Das ist Tyrannei.",negative
RT @watch_union: Politiker wie @AndiScheuer sind mit ihren Märchen &amp; ihrer billigen Hetze am Erfolg der #AfD Schuld. Nicht die Medie… ,negative
"RT @MalteKaufmann: Spalterischer Bundespräsident spricht von ""neuen Mauern"", die er durch verantwortungslose Politik mit aufgebaut hat.",negative
"RT @FrlLoewenherz: @welt Das alles beherschende Thema in diesem Land ist seit Merkel regiert der Islam. Kein Wunder, dass die Menschen… ",positive
RT @RamazanAkbas37: @CDU #AfD Wieso haßt Ihr uns Türken? Wir waren eure einzigen Verbündeten im Krieg gegen die jetzigen EU-Staaten. https:…,negative
@FDPAussteigerin Das mit den #Wölfen wurde der #AfD angelastet. Jetzt an alle #Natur_und_Umweltschützer schaut selb… https://t.co/q6kN1TBZ6U,negative
Nur weil wir statt dämlich zu fragen lieber mal kurz nachdenken? Nicht doch.....,negative
RT @soulmib: Ausschluss aus #AfD-Kreistagsfraktion #Göttingen. Schlappe für Spitzenkandidatin @Dana_Guth_AfD https://t.co/yKlRTKArbd via @g…,negative
"RT @FranzAndes45: Es stimmt ,das Geld war da ,um Altersarmut und kinderarmut zu beseitigen .Aber für Merkel und die Parteien war das… ",negative
RT @norfolkpainter: Sack Boris says Merkel's sidekick! Who do they think they are? Boris is after a tough talking deal he cannot go! #Brexi…,negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
